,HBW,HTT,MMIPS,MET,MBW,MTT,RMIPS,RET,RBW,RTT,BBW,BTT,TT
1326,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1327,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1328,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1329,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1330,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1331,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1332,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1333,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
1334,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1335,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1336,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1337,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1338,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,2. Between: 14.5 ms and 26.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1339,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1340,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1341,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1342,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
1343,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1344,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1345,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1346,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1347,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1348,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1349,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1350,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1351,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1352,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,2. 1471.78 to 1935.93 ms
1353,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1354,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1355,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1356,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1357,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1358,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,3. Between: 26.5 ms and 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1359,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,4. Greater than: 2400.07 ms
1360,1. Less than: 2.95 Mbps,4. Greater than: 266.27 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1361,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1362,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
1363,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1364,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1365,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1366,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1367,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1368,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1369,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1370,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1371,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1372,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
1373,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1374,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1375,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1376,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1377,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1378,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1379,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1380,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1381,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,2. Between: 253476 and 356952,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,1. Less than: 67.5 ms,3. 1935.93 to 2400.07 ms
1382,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,4. Greater than: 22.87 Mbps,1. Less than: 14.5 ms,1. Less than: 253476,1. Less than: 210 ms,2. Between: 40.35 Mbps and 76.89 Mbps,1. Less than: 67.28 ms,4. Greater than: 37 Mbps,1. Less than: 67.5 ms,1. Less than: 1471.78 ms
1383,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1384,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1385,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1386,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,1. Less than: 40.35 Mbps,3. Between: 128.23 ms and 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1387,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,4. Greater than: 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1388,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
1389,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,3. Between: 356952 and 460428,4. Greater than: 390.0 ms,1. Less than: 40.35 Mbps,4. Greater than: 189.18 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,3. 1935.93 to 2400.07 ms
1390,4. Greater than: 8.86 Mbps,1. Less than: 88.76 ms,3. Between: 800922.5 and 875239.25,3. Between: 1122.21 ms and 1300.57 ms,1. Less than: 8.62 Mbps,4. Greater than: 38.51 ms,1. Less than: 253476,1. Less than: 210 ms,4. Greater than: 113.45 Mbps,1. Less than: 67.28 ms,1. Less than: 12.5 Mbps,4. Greater than: 202.52 ms,2. 1471.78 to 1935.93 ms
